timestamp,ear,status
2025-11-09 23:56:51,0.19476285797840134,Mengantuk
2025-11-09 23:56:51,0.21374205691825832,Normal
2025-11-09 23:56:51,0.21106180390723156,Normal
2025-11-09 23:56:51,0.21485289604897437,Normal
2025-11-09 23:56:51,0.21486186376703098,Normal
2025-11-09 23:56:52,0.20539551825416286,Mengantuk
2025-11-09 23:56:52,0.21994497526837034,Normal
2025-11-09 23:56:52,0.2081877642436036,Mengantuk
2025-11-09 23:56:52,0.20159846846609097,Mengantuk
2025-11-09 23:56:52,0.19692533279180147,Mengantuk
2025-11-09 23:56:52,0.20891475292223016,Mengantuk
2025-11-09 23:56:52,0.19539751971816202,Mengantuk
2025-11-09 23:56:53,0.2078210309406448,Mengantuk
2025-11-09 23:56:53,0.20012067066016404,Mengantuk
2025-11-09 23:56:53,0.21152923977126417,Normal
2025-11-09 23:56:53,0.21437785710835072,Normal
2025-11-09 23:56:53,0.20793192658946338,Mengantuk
2025-11-09 23:56:53,0.21671775582430663,Normal
2025-11-09 23:56:53,0.2196578529034987,Normal
2025-11-09 23:56:53,0.2227803167161157,Normal
2025-11-09 23:56:54,0.22238540489792932,Normal
2025-11-09 23:56:54,0.2269940359526147,Normal
2025-11-09 23:56:54,0.21596063758825135,Normal
2025-11-09 23:56:54,0.21536223084400274,Normal
2025-11-09 23:56:54,0.22340171382184404,Normal
2025-11-09 23:56:54,0.22962377848868448,Normal
2025-11-09 23:56:54,0.2187144209898546,Normal
2025-11-09 23:56:54,0.22326538470978238,Normal
2025-11-09 23:56:55,0.21626821337178123,Normal
2025-11-09 23:56:55,0.10232982971040759,Mengantuk
2025-11-09 23:56:55,0.08597163861467241,Mengantuk
2025-11-09 23:56:55,0.06494078477356893,Mengantuk
2025-11-09 23:56:55,0.17593617030849396,Mengantuk
2025-11-09 23:56:55,0.2101226980761955,Normal
2025-11-09 23:56:55,0.21631733648346976,Normal
2025-11-09 23:56:55,0.2204925739516564,Normal
2025-11-09 23:56:56,0.20771257504254403,Mengantuk
2025-11-09 23:56:56,0.19782842640684775,Mengantuk
2025-11-09 23:56:56,0.05595054144121916,Mengantuk
2025-11-09 23:56:56,0.06224530891754852,Mengantuk
2025-11-09 23:56:56,0.07993291385622883,Mengantuk
2025-11-09 23:56:56,0.12152165754975244,Mengantuk
2025-11-09 23:56:56,0.17233015457512735,Mengantuk
2025-11-09 23:56:56,0.044388815063444914,Mengantuk
2025-11-09 23:56:57,0.04468851973980252,Mengantuk
2025-11-09 23:56:57,0.044478950699689754,Mengantuk
2025-11-09 23:56:57,0.046754778763437185,Mengantuk
2025-11-09 23:56:57,0.08735751772933911,Mengantuk
2025-11-09 23:56:57,0.09019860501705043,Mengantuk
2025-11-09 23:56:57,0.09736531766259324,Mengantuk
2025-11-09 23:56:57,0.12403062500782575,Mengantuk
2025-11-09 23:56:58,0.09856787958481517,Mengantuk
2025-11-09 23:56:58,0.1364190992484541,Mengantuk
2025-11-09 23:56:58,0.14545725053683428,Mengantuk
2025-11-09 23:56:58,0.15904152603186064,Mengantuk
2025-11-09 23:56:58,0.1610585209611989,Mengantuk
2025-11-09 23:56:58,0.153325429860051,Mengantuk
2025-11-09 23:56:58,0.16326606734304214,Mengantuk
2025-11-09 23:56:58,0.15124240459686306,Mengantuk
2025-11-09 23:56:59,0.1516349457007744,Mengantuk
2025-11-09 23:56:59,0.1554904273958641,Mengantuk
2025-11-09 23:56:59,0.16350853389313327,Mengantuk
2025-11-09 23:56:59,0.158911521358007,Mengantuk
2025-11-09 23:56:59,0.10047707328366218,Mengantuk
2025-11-09 23:56:59,0.11635233222544175,Mengantuk
2025-11-09 23:56:59,0.10589813857194615,Mengantuk
2025-11-09 23:57:00,0.10960162766146653,Mengantuk
2025-11-09 23:57:00,0.10128433460807633,Mengantuk
2025-11-09 23:57:00,0.1071975221801808,Mengantuk
2025-11-09 23:57:00,0.2714073897943035,Normal
2025-11-09 23:57:00,0.2945060369547697,Normal
2025-11-09 23:57:00,0.30463967261986935,Normal
2025-11-09 23:57:00,0.31326532090020387,Normal
2025-11-09 23:57:00,0.30561348380198805,Normal
2025-11-09 23:57:01,0.32151573345207857,Normal
2025-11-09 23:57:01,0.31380220004931964,Normal
2025-11-09 23:57:01,0.3284071541667527,Normal
2025-11-09 23:57:01,0.31259451462153737,Normal
2025-11-09 23:57:01,0.3233990191634163,Normal
2025-11-09 23:57:01,0.30456458407536474,Normal
2025-11-09 23:57:01,0.2998233591840006,Normal
2025-11-09 23:57:01,0.30672940901942913,Normal
2025-11-09 23:57:02,0.28875773574297425,Normal
2025-11-09 23:57:02,0.3059585332416003,Normal
2025-11-09 23:57:02,0.29096597975358846,Normal
2025-11-09 23:57:02,0.2970964557910006,Normal
2025-11-09 23:57:02,0.290728392237963,Normal
2025-11-09 23:57:02,0.29398116979715294,Normal
2025-11-09 23:57:02,0.29999245428792387,Normal
2025-11-09 23:57:02,0.30613807713494035,Normal
2025-11-09 23:57:03,0.29710147384241603,Normal
2025-11-09 23:57:03,0.2993940857649622,Normal
2025-11-09 23:57:03,0.3086721855344324,Normal
2025-11-09 23:57:03,0.2935267751306094,Normal
2025-11-09 23:57:03,0.3060558787308688,Normal
2025-11-09 23:57:03,0.3005288088846997,Normal
2025-11-09 23:57:03,0.30111855521939135,Normal
2025-11-09 23:57:03,0.3089326116997744,Normal
2025-11-09 23:57:04,0.3051879275499967,Normal
2025-11-09 23:57:04,0.30495214213542265,Normal
2025-11-09 23:57:04,0.29763215689443084,Normal
2025-11-09 23:57:04,0.2931670465464501,Normal
2025-11-09 23:57:04,0.30617074686679724,Normal
2025-11-09 23:57:04,0.2990882676425338,Normal
2025-11-09 23:57:04,0.2990060499503312,Normal
2025-11-09 23:57:04,0.304636182937555,Normal
2025-11-09 23:57:05,0.3079616252106211,Normal
2025-11-09 23:57:05,0.29640995605539383,Normal
2025-11-09 23:57:05,0.2988269598875086,Normal
2025-11-09 23:57:05,0.29341263297082887,Normal
2025-11-09 23:57:05,0.2988333597235648,Normal
2025-11-09 23:57:05,0.2878518673811612,Normal
2025-11-09 23:57:05,0.30931719967627813,Normal
2025-11-09 23:57:05,0.30736356889046934,Normal
2025-11-09 23:57:06,0.33177381865530653,Normal
2025-11-09 23:57:06,0.31835260143300687,Normal
2025-11-09 23:57:06,0.3177589678634624,Normal
2025-11-09 23:57:06,0.30723123164767036,Normal
2025-11-09 23:57:06,0.30124603224871793,Normal
2025-11-09 23:57:06,0.3098905576370943,Normal
2025-11-09 23:57:06,0.3068465540960725,Normal
2025-11-09 23:57:06,0.31269129726582134,Normal
2025-11-09 23:57:07,0.3249240212548591,Normal
2025-11-09 23:57:07,0.3126915266591389,Normal
2025-11-09 23:57:07,0.3249055210599736,Normal
2025-11-09 23:57:07,0.3124722752598664,Normal
2025-11-09 23:57:07,0.3003578554733628,Normal
2025-11-09 23:57:07,0.29593869218107427,Normal
2025-11-09 23:57:07,0.3016920213519212,Normal
2025-11-09 23:57:08,0.3018868621192903,Normal
2025-11-09 23:57:08,0.2960856700578288,Normal
2025-11-09 23:57:08,0.2986895412523901,Normal
2025-11-09 23:57:08,0.28752578476437674,Normal
2025-11-09 23:57:08,0.2974788695210418,Normal
2025-11-09 23:57:08,0.2833146439268228,Normal
2025-11-09 23:57:08,0.2855931415440249,Normal
2025-11-09 23:57:08,0.26351103564677697,Normal
2025-11-09 23:57:09,0.261831856053617,Normal
2025-11-09 23:57:09,0.2742300232191218,Normal
2025-11-09 23:57:09,0.2856167241337498,Normal
2025-11-09 23:57:09,0.2829844456772108,Normal
2025-11-09 23:57:09,0.2858754420361267,Normal
2025-11-09 23:57:09,0.2811081453000218,Normal
2025-11-09 23:57:10,0.2897408481347505,Normal
2025-11-09 23:57:10,0.2885145048267498,Normal
2025-11-09 23:57:10,0.2943519725237237,Normal
2025-11-09 23:57:10,0.2800330347122566,Normal
2025-11-09 23:57:11,0.28673052175664826,Normal
2025-11-09 23:57:11,0.29003589907809346,Normal
2025-11-09 23:57:11,0.2844081853713578,Normal
2025-11-09 23:57:12,0.2729981588237024,Normal
2025-11-09 23:57:12,0.28043636490692103,Normal
2025-11-09 23:57:12,0.2843061708146135,Normal
2025-11-09 23:57:13,0.28003134217187403,Normal
2025-11-09 23:57:13,0.2903770633210936,Normal
2025-11-09 23:57:13,0.297053464703799,Normal
2025-11-09 23:57:14,0.28438131960795093,Normal
2025-11-09 23:57:14,0.2871599273099853,Normal
2025-11-09 23:57:14,0.301194663343483,Normal
2025-11-09 23:57:15,0.11401735315621958,Mengantuk
2025-11-09 23:57:15,0.1173348418299748,Mengantuk
2025-11-09 23:57:15,0.23703491360769746,Normal
2025-11-09 23:57:15,0.22576489661749075,Normal
2025-11-09 23:57:16,0.221370301359765,Normal
2025-11-09 23:57:16,0.1991352901007587,Mengantuk
2025-11-09 23:57:16,0.20161009693766682,Mengantuk
2025-11-09 23:57:16,0.20386601890789297,Mengantuk
2025-11-09 23:57:16,0.2048204335541457,Mengantuk
2025-11-09 23:57:17,0.20253689732190583,Mengantuk
2025-11-09 23:57:17,0.2203583611147081,Normal
2025-11-09 23:57:17,0.2260069025750719,Normal
2025-11-09 23:57:17,0.23499254040981882,Normal
2025-11-09 23:57:17,0.24955150287545702,Normal
2025-11-09 23:57:18,0.24560530302888411,Normal
2025-11-09 23:57:18,0.24632974968609128,Normal
2025-11-09 23:57:19,0.2436457519430688,Normal
2025-11-09 23:57:19,0.16304508277382607,Mengantuk
2025-11-09 23:57:19,0.13900153053212772,Mengantuk
2025-11-09 23:57:19,0.15681256159955,Mengantuk
2025-11-09 23:57:19,0.15569771172774508,Mengantuk
2025-11-09 23:57:19,0.20748927117337512,Mengantuk
2025-11-09 23:57:19,0.09755298294845251,Mengantuk
2025-11-09 23:57:19,0.15912170484635713,Mengantuk
2025-11-09 23:57:20,0.16850349876213244,Mengantuk
2025-11-09 23:57:20,0.20038135571093255,Mengantuk
2025-11-09 23:57:20,0.20226541533626902,Mengantuk
2025-11-09 23:57:20,0.1989033532560906,Mengantuk
2025-11-09 23:57:20,0.204517901332399,Mengantuk
2025-11-09 23:57:20,0.20970818576437283,Mengantuk
2025-11-09 23:57:20,0.20223588603027032,Mengantuk
2025-11-09 23:57:21,0.2048103041648337,Mengantuk
2025-11-09 23:57:21,0.18123508592713827,Mengantuk
2025-11-09 23:57:21,0.20019283150577044,Mengantuk
2025-11-09 23:57:21,0.19693161771032325,Mengantuk
2025-11-09 23:57:21,0.15433872137111065,Mengantuk
2025-11-09 23:57:21,0.16120438605628531,Mengantuk
2025-11-09 23:57:21,0.1950135432496138,Mengantuk
2025-11-09 23:57:21,0.21163320751101417,Normal
2025-11-09 23:57:22,0.22665262439588174,Normal
2025-11-09 23:57:22,0.2287235260905158,Normal
2025-11-09 23:57:22,0.22736133241975703,Normal
2025-11-09 23:57:22,0.22155240056857592,Normal
2025-11-09 23:57:22,0.2005352266442042,Mengantuk
2025-11-09 23:57:22,0.21860132969842389,Normal
2025-11-09 23:57:22,0.20751183795838277,Mengantuk
2025-11-09 23:57:22,0.18931061426752538,Mengantuk
2025-11-09 23:57:23,0.19410048669044427,Mengantuk
2025-11-09 23:57:23,0.20184775350424017,Mengantuk
2025-11-09 23:57:23,0.2059655664523682,Mengantuk
2025-11-09 23:57:23,0.21350653728425462,Normal
2025-11-09 23:57:23,0.20865340967757484,Mengantuk
2025-11-09 23:57:23,0.19964936790559246,Mengantuk
2025-11-09 23:57:23,0.18091815026936725,Mengantuk
2025-11-09 23:57:23,0.2064039809147924,Mengantuk
2025-11-09 23:57:24,0.21187465292885804,Normal
2025-11-09 23:57:24,0.19571228944304836,Mengantuk
